student_id,exercise_is_correct_ratio,exercise_completion_velocity,practice_problems_solved,quiz_score,avg_exercise_attempts,avg_exercise_execution_time_ms,predicted_pass_probability,risk_level
1748,0.43,523.5,3,24.9,3.3,9804,0.58,MEDIUM
1749,0.34,456.9,18,28.1,2.5,1620,0.553,MEDIUM
1750,0.56,398.9,81,80.4,6.7,6989,0.964,LOW
1751,0.22,157.3,19,8.3,4.5,8072,0.037,HIGH
1752,0.88,324.5,98,61.9,8.1,9219,0.992,LOW
1753,0.3,627.0,31,58.6,1.2,3488,0.886,LOW
1754,0.09,379.1,67,22.8,1.5,2370,0.364,HIGH
1755,1.0,577.0,29,31.6,5.2,1944,0.995,LOW
1756,0.29,489.8,79,79.9,1.2,4522,0.942,LOW
1757,0.03,301.9,0,43.8,2.4,2132,0.046,HIGH
1758,0.73,235.0,10,23.4,9.3,6014,0.522,MEDIUM
1759,0.5,178.3,2,64.5,8.1,8827,0.232,HIGH
1760,0.88,196.8,85,79.7,1.0,6445,0.992,LOW
1761,0.81,286.9,83,68.0,4.0,9655,0.986,LOW
1762,0.17,145.4,55,47.0,6.2,6651,0.107,HIGH
1763,0.7,593.3,47,27.0,8.7,7585,0.963,LOW
1764,0.89,556.9,53,45.4,3.4,5500,0.996,LOW
1765,0.91,4.5,13,96.6,6.0,7273,0.0,HIGH
1766,0.86,155.6,2,97.4,4.6,9332,0.876,LOW
1767,0.74,202.6,18,96.2,1.1,1315,0.93,LOW
1768,0.93,237.2,82,45.7,2.2,8880,0.989,LOW
1769,0.57,360.9,80,96.3,8.2,9567,0.958,LOW
1770,0.64,54.6,88,79.6,3.9,7743,0.894,LOW
1771,0.04,437.1,62,41.6,4.7,1839,0.354,HIGH
1772,0.68,518.2,99,89.2,1.0,7708,0.998,LOW
1773,0.69,158.6,51,46.0,8.1,9169,0.718,LOW
1774,0.69,58.8,90,76.1,9.5,9406,0.852,LOW
1775,0.38,340.0,64,3.1,6.7,3068,0.524,MEDIUM
1776,0.76,401.1,98,56.4,5.8,2445,0.993,LOW
1777,0.07,144.0,9,49.4,9.8,6672,0.012,HIGH
1778,0.67,292.1,27,93.3,3.9,3617,0.925,LOW
1779,0.74,88.1,97,2.3,9.7,5285,0.787,LOW
1780,0.52,96.3,42,63.5,7.8,7695,0.396,HIGH
1781,0.2,307.7,50,76.1,9.3,9728,0.276,HIGH
1782,0.59,570.6,78,98.0,7.7,1186,0.993,LOW
1783,0.61,57.3,23,99.7,1.9,1102,0.721,LOW
1784,0.68,304.6,36,36.7,1.9,1760,0.901,LOW
1785,0.22,236.2,76,80.2,5.1,9121,0.503,MEDIUM
1786,0.27,166.4,3,70.3,4.4,8387,0.096,HIGH
1787,0.63,428.9,23,44.2,8.7,6941,0.804,LOW
1788,0.93,444.1,47,49.4,1.4,4149,0.994,LOW
1789,0.97,45.5,35,71.3,3.7,9338,0.926,LOW
1790,0.34,520.2,80,88.5,6.9,6741,0.94,LOW
1791,0.62,272.1,45,8.8,2.0,8381,0.743,LOW
1792,0.62,84.5,57,93.3,1.8,8926,0.848,LOW
1793,0.92,622.7,36,5.6,2.0,5832,0.994,LOW
1794,0.52,246.8,25,24.5,1.3,5030,0.539,MEDIUM
1795,0.61,392.8,44,54.6,6.6,7959,0.884,LOW
1796,0.35,125.6,91,19.1,6.2,7269,0.359,HIGH
1797,0.47,133.3,10,61.1,3.4,4534,0.309,HIGH
1798,0.64,470.9,35,36.6,8.0,991,0.912,LOW
1799,0.67,281.7,84,20.3,3.3,4189,0.939,LOW
1800,0.02,436.1,35,24.3,9.3,3524,0.085,HIGH
1801,0.52,157.6,50,87.7,9.7,7844,0.593,MEDIUM
1802,0.69,101.3,64,33.3,4.9,8587,0.745,LOW
1803,0.73,516.3,92,24.0,2.1,2344,0.994,LOW
1804,0.9,2.0,31,92.4,7.1,4396,0.0,HIGH
1805,0.49,168.7,13,60.8,4.2,4544,0.384,HIGH
1806,0.08,84.9,47,73.4,9.9,6515,0.038,HIGH
1807,0.34,42.7,12,76.2,7.2,3187,0.095,HIGH
1808,0.85,2.9,42,94.9,9.1,2953,0.0,HIGH
1809,0.99,435.2,81,49.7,2.7,5433,0.998,LOW
1810,0.55,90.5,73,13.5,4.9,9014,0.497,MEDIUM
1811,0.39,140.1,21,43.0,2.0,7597,0.216,HIGH
1812,0.82,92.0,9,56.4,5.9,6421,0.67,MEDIUM
1813,0.85,584.4,78,1.6,1.9,9214,0.995,LOW
1814,0.97,519.6,79,80.3,7.0,954,0.999,LOW
1815,0.86,535.0,67,83.4,2.0,1791,0.998,LOW
1816,0.17,69.0,37,2.6,7.6,8303,0.017,HIGH
1817,0.72,287.4,40,97.4,6.9,6759,0.94,LOW
1818,0.78,376.9,25,8.8,1.9,6724,0.91,LOW
1819,0.92,331.2,25,28.0,8.6,5333,0.928,LOW
1820,0.71,225.2,50,70.8,6.0,1120,0.919,LOW
1821,0.54,422.5,61,32.7,8.7,5068,0.853,LOW
1822,0.88,334.9,44,84.6,7.1,7358,0.981,LOW
1823,0.1,241.6,73,20.8,4.6,8806,0.134,HIGH
1824,0.32,613.9,11,84.9,6.7,9663,0.75,LOW
1825,0.37,124.9,2,83.3,4.5,2550,0.201,HIGH
1826,0.83,597.4,67,93.4,7.2,4323,0.998,LOW
1827,0.87,499.2,89,99.4,6.3,1369,0.999,LOW
1828,0.24,406.2,9,94.7,9.4,4914,0.334,HIGH
1829,0.92,414.8,73,13.7,3.0,9063,0.991,LOW
1830,0.02,491.1,12,6.6,8.9,5180,0.045,HIGH
1831,0.43,192.0,27,47.3,4.3,5894,0.339,HIGH
1832,0.1,465.5,71,18.7,7.4,5185,0.341,HIGH
1833,0.21,331.2,22,88.1,6.5,7698,0.279,HIGH
1834,0.83,535.2,22,54.2,3.3,6528,0.986,LOW
1835,0.94,500.7,31,65.3,2.0,5146,0.995,LOW
1836,0.04,607.1,32,73.3,9.5,7390,0.355,HIGH
1837,0.68,325.5,49,50.9,4.4,1756,0.936,LOW
1838,0.07,429.5,67,93.3,5.5,5279,0.593,MEDIUM
1839,0.48,492.7,73,8.0,5.0,2652,0.901,LOW
1840,0.98,316.0,82,40.4,2.6,7570,0.995,LOW
1841,0.91,1.8,16,93.4,1.7,5336,0.0,HIGH
1842,0.47,131.5,74,90.3,5.0,4434,0.782,LOW
1843,0.89,4.7,43,99.2,7.2,5605,0.0,HIGH
1844,0.45,257.5,63,55.4,5.2,8781,0.689,MEDIUM
1845,0.4,331.1,20,81.3,5.5,5744,0.582,MEDIUM
1846,0.14,229.7,90,53.9,8.7,2872,0.317,HIGH
1847,0.79,372.0,58,73.3,1.6,4540,0.989,LOW
1848,0.11,203.0,83,72.7,5.0,6006,0.319,HIGH
1849,0.29,448.1,40,16.4,8.2,1840,0.399,HIGH
1850,0.96,399.6,89,67.9,8.7,6795,0.997,LOW
1851,0.78,145.7,29,90.2,6.2,5253,0.881,LOW
1852,0.94,530.0,85,65.5,1.1,5471,0.999,LOW
1853,0.21,442.3,0,43.3,4.0,8238,0.202,HIGH
1854,0.8,58.1,5,43.3,7.3,3983,0.491,MEDIUM
1855,0.76,188.2,41,62.6,9.6,2572,0.844,LOW
1856,0.42,440.0,87,14.1,6.8,8730,0.824,LOW
1857,0.18,136.5,85,80.6,8.8,5907,0.288,HIGH
1858,0.76,260.8,83,77.3,3.4,1939,0.987,LOW
1859,0.87,424.6,53,17.1,4.1,7802,0.978,LOW
1860,0.77,618.9,25,91.2,9.4,6262,0.988,LOW
1861,0.2,599.5,60,88.6,9.3,3192,0.837,LOW
1862,0.21,198.8,80,74.3,6.7,734,0.465,MEDIUM
1863,0.28,60.5,52,58.0,1.9,8127,0.198,HIGH
1864,0.9,541.6,22,18.2,8.4,6877,0.969,LOW
1865,0.04,495.5,63,14.9,1.9,6084,0.348,HIGH
1866,0.67,165.3,98,82.9,5.6,6724,0.961,LOW
1867,0.7,507.7,1,5.4,5.3,7881,0.803,LOW
1868,0.15,435.0,37,29.5,6.2,4015,0.254,HIGH
1869,0.62,237.6,55,93.6,1.2,3546,0.951,LOW
1870,0.47,318.4,19,30.9,1.6,1306,0.586,MEDIUM
1871,0.31,147.2,78,49.0,7.7,3793,0.364,HIGH
1872,0.82,71.4,65,99.6,7.8,8256,0.933,LOW
1873,0.4,105.7,44,99.6,8.4,8848,0.364,HIGH
1874,0.61,82.0,95,54.7,2.7,9770,0.865,LOW
1875,0.9,203.4,98,16.7,6.0,611,0.981,LOW
1876,0.03,403.7,12,37.3,8.0,6744,0.049,HIGH
1877,0.84,142.1,37,50.5,3.6,7806,0.88,LOW
1878,0.7,38.2,18,21.3,3.9,9141,0.331,HIGH
1879,0.12,65.0,73,8.8,1.1,7600,0.069,HIGH
1880,0.2,231.6,29,31.7,8.4,1857,0.083,HIGH
1881,0.3,594.7,50,61.3,3.7,1098,0.902,LOW
1882,0.44,394.5,78,55.0,8.5,5740,0.857,LOW
1883,0.04,205.2,99,0.6,2.2,4665,0.163,HIGH
1884,0.31,134.3,55,76.0,3.9,969,0.438,MEDIUM
1885,0.42,306.2,38,53.0,2.3,3555,0.68,MEDIUM
1886,0.35,35.8,49,97.1,9.0,9150,0.211,HIGH
1887,0.16,320.1,34,15.9,6.7,2092,0.112,HIGH
1888,0.77,49.6,88,11.9,3.0,9876,0.848,LOW
1889,0.77,179.2,28,64.8,6.5,7674,0.815,LOW
1890,0.09,269.1,45,12.3,1.4,2854,0.11,HIGH
1891,0.69,433.8,21,67.1,6.3,2050,0.938,LOW
1892,0.92,204.7,7,83.6,5.0,5429,0.934,LOW
1893,0.92,530.0,16,67.0,6.6,770,0.991,LOW
1894,0.55,111.9,15,66.4,6.2,2804,0.39,HIGH
1895,0.47,148.9,89,73.6,9.4,3594,0.741,LOW
1896,0.12,278.7,9,58.5,9.2,6147,0.047,HIGH
1897,0.78,180.6,86,72.4,2.2,8362,0.978,LOW
1898,0.22,392.9,72,83.2,5.6,5670,0.744,LOW
1899,0.63,519.9,12,27.0,6.9,7296,0.83,LOW
1900,0.39,162.6,59,88.5,3.3,6201,0.649,MEDIUM
1901,0.42,610.8,76,64.6,1.5,6946,0.979,LOW
1902,0.28,579.6,77,44.8,5.9,1004,0.9,LOW
1903,0.45,205.4,90,1.1,7.2,1775,0.59,MEDIUM
1904,0.35,279.5,76,30.4,6.0,9883,0.525,MEDIUM
1905,0.7,170.7,31,24.2,6.9,7117,0.577,MEDIUM
1906,0.94,584.9,82,50.9,5.0,3814,0.999,LOW
1907,0.17,52.6,52,79.9,6.7,7347,0.093,HIGH
1908,0.8,214.8,96,15.7,4.5,2142,0.968,LOW
1909,0.9,1.6,15,90.8,1.9,860,0.0,HIGH
1910,0.18,164.3,27,76.9,1.5,5137,0.174,HIGH
1911,0.07,414.0,47,62.9,8.0,3714,0.263,HIGH
1912,0.37,105.3,76,33.0,5.3,6385,0.344,HIGH
1913,0.14,230.6,88,25.4,4.4,7311,0.259,HIGH
1914,0.08,339.8,69,45.9,4.0,3112,0.331,HIGH
1915,0.08,535.6,4,18.9,3.2,3528,0.151,HIGH
1916,0.27,134.3,91,18.6,4.8,1039,0.345,HIGH
1917,0.62,609.0,80,47.6,4.9,1384,0.992,LOW
1918,0.37,623.1,86,27.9,1.9,6083,0.962,LOW
1919,0.78,548.9,13,89.5,8.8,3240,0.979,LOW
1920,0.87,237.8,17,28.8,6.6,4061,0.85,LOW
1921,0.68,181.2,16,64.0,5.5,2740,0.711,LOW
1922,0.65,445.9,79,37.2,9.5,2107,0.962,LOW
1923,0.29,289.2,46,82.1,4.9,2411,0.571,MEDIUM
1924,0.94,188.5,89,37.1,8.3,3914,0.979,LOW
1925,0.89,455.3,1,2.3,8.9,2485,0.89,LOW
1926,0.99,625.7,86,63.0,1.3,6969,1.0,LOW
1927,0.61,336.4,56,91.9,7.2,835,0.951,LOW
1928,0.42,490.6,63,16.4,9.3,7945,0.728,LOW
1929,0.99,189.7,68,50.9,7.8,5108,0.979,LOW
1930,0.09,485.2,98,94.0,1.5,4530,0.899,LOW
1931,0.49,68.7,43,2.6,9.7,887,0.145,HIGH
1932,0.94,541.2,74,56.6,4.2,514,0.999,LOW
1933,0.07,365.8,14,19.6,5.5,1183,0.062,HIGH
1934,0.3,188.3,95,21.9,8.4,7642,0.355,HIGH
1935,0.68,507.1,96,55.2,3.9,2971,0.994,LOW
1936,0.66,236.0,23,12.2,6.9,1526,0.564,MEDIUM
1937,0.71,294.6,88,11.4,3.8,8904,0.943,LOW
1938,0.93,35.2,18,50.3,5.9,1360,0.802,LOW
1939,0.96,341.0,20,78.0,4.2,4603,0.984,LOW
1940,0.94,393.6,6,36.8,3.8,2453,0.966,LOW
1941,0.74,415.0,43,5.7,4.7,7099,0.917,LOW
1942,0.16,178.9,76,24.9,5.2,9033,0.145,HIGH
1943,0.58,371.7,70,29.9,4.5,4906,0.911,LOW
1944,0.45,126.3,22,73.3,2.6,4064,0.404,MEDIUM
1945,0.24,472.0,59,93.7,5.1,7553,0.81,LOW
1946,0.59,33.2,15,45.6,1.2,945,0.396,HIGH
1947,0.75,99.6,51,11.5,7.5,6367,0.618,MEDIUM
1948,0.43,163.9,42,22.6,3.7,5706,0.319,HIGH
1949,0.93,78.6,2,80.9,5.8,7935,0.82,LOW
1950,0.1,402.2,25,77.6,7.8,3965,0.219,HIGH
1951,0.59,243.6,42,77.9,7.0,3543,0.814,LOW
1952,0.71,40.9,99,12.9,1.9,5255,0.869,LOW
1953,0.04,367.3,51,20.5,2.2,2456,0.176,HIGH
1954,0.12,486.9,73,15.1,1.5,5954,0.559,MEDIUM
1955,0.28,63.5,98,22.6,7.6,6120,0.213,HIGH
1956,0.81,62.7,86,4.3,8.4,4463,0.818,LOW
1957,0.24,418.7,26,15.6,4.0,6794,0.255,HIGH
1958,0.15,616.2,53,81.0,4.2,4540,0.83,LOW
1959,0.52,513.4,4,34.8,7.9,966,0.708,LOW
1960,0.96,206.1,68,82.7,2.7,1915,0.993,LOW
1961,0.78,148.9,67,44.7,9.2,7709,0.861,LOW
1962,0.96,507.5,75,43.8,2.7,4771,0.998,LOW
1963,0.01,176.0,25,39.2,1.4,5201,0.033,HIGH
1964,0.52,626.5,37,71.4,8.1,8994,0.945,LOW
1965,0.89,380.9,60,92.2,7.2,7381,0.992,LOW
1966,0.68,560.7,94,28.6,4.8,5998,0.992,LOW
1967,0.23,588.3,45,0.4,4.1,1249,0.609,MEDIUM
1968,0.03,138.7,17,92.0,4.3,8653,0.039,HIGH
1969,0.44,314.7,25,67.0,5.6,2385,0.616,MEDIUM
1970,0.62,169.0,44,44.1,4.6,7935,0.676,MEDIUM
1971,0.58,394.7,49,55.7,7.4,2882,0.896,LOW
1972,0.56,619.0,23,90.5,3.1,2124,0.98,LOW
1973,0.48,116.6,4,33.8,7.9,6012,0.109,HIGH
1974,0.81,236.9,80,58.5,3.6,6235,0.979,LOW
1975,0.23,314.0,19,45.2,6.0,986,0.192,HIGH
1976,0.47,312.6,73,37.8,4.1,9996,0.795,LOW
1977,0.72,400.1,27,77.3,2.6,9961,0.958,LOW
1978,0.37,118.3,74,47.8,5.7,4068,0.44,MEDIUM
1979,0.96,91.8,61,4.5,2.4,9226,0.919,LOW
1980,0.39,328.3,46,35.3,6.7,8304,0.48,MEDIUM
1981,0.73,118.2,62,23.2,5.6,2557,0.805,LOW
1982,0.23,311.0,41,51.9,7.3,2097,0.288,HIGH
1983,0.32,210.1,59,29.3,2.8,9533,0.334,HIGH
1984,0.27,417.4,34,60.7,1.7,1798,0.657,MEDIUM
1985,0.25,404.6,83,3.7,6.5,3306,0.537,MEDIUM
1986,0.58,318.0,40,4.1,5.6,2046,0.668,MEDIUM
1987,0.17,516.1,81,6.6,5.7,3673,0.608,MEDIUM
1988,0.3,495.5,76,41.6,1.9,7529,0.87,LOW
1989,0.72,308.3,9,1.2,5.8,7844,0.592,MEDIUM
1990,0.05,625.8,32,35.2,3.6,2909,0.432,MEDIUM
1991,0.04,114.0,14,6.0,2.9,3031,0.011,HIGH
1992,0.77,525.6,13,73.5,3.4,9300,0.977,LOW
1993,0.77,274.1,58,26.9,9.7,7694,0.868,LOW
1994,0.75,478.9,65,54.4,1.2,8659,0.991,LOW
1995,0.72,446.3,24,16.8,5.2,9923,0.872,LOW
1996,0.78,544.9,82,7.9,5.6,7830,0.988,LOW
1997,0.61,379.1,97,30.4,3.4,9196,0.964,LOW
1998,0.57,459.2,2,34.8,4.7,6529,0.721,LOW
1999,0.99,186.1,47,44.4,3.8,5330,0.972,LOW
2000,0.1,192.6,93,49.5,1.3,7193,0.346,HIGH
2001,0.55,260.2,33,86.5,5.2,4757,0.801,LOW
2002,0.66,545.8,42,27.1,5.5,5448,0.954,LOW
2003,0.32,356.1,23,68.3,8.5,2598,0.412,MEDIUM
2004,0.91,2.2,25,92.9,8.4,6412,0.0,HIGH
2005,0.4,152.8,84,2.5,8.5,852,0.365,HIGH
2006,0.56,439.1,84,3.8,5.5,9293,0.908,LOW
2007,0.66,207.4,74,99.5,4.7,3796,0.962,LOW
2008,0.81,156.1,48,12.8,3.8,1655,0.857,LOW
2009,0.53,403.6,68,54.8,7.1,545,0.927,LOW
2010,0.25,399.0,76,25.3,2.8,7007,0.644,MEDIUM
2011,0.96,487.0,61,5.7,2.6,8787,0.993,LOW
2012,0.57,572.5,83,12.5,9.7,8404,0.949,LOW
2013,0.95,4.3,32,98.4,8.4,7050,0.0,HIGH
2014,0.28,369.7,84,66.0,5.2,5760,0.796,LOW
2015,0.98,5.0,15,99.8,1.4,4586,0.001,HIGH
2016,0.72,539.4,42,45.7,9.4,1536,0.969,LOW
2017,0.57,290.3,4,35.5,1.8,8592,0.553,MEDIUM
2018,0.61,439.7,66,77.4,5.2,9867,0.969,LOW
2019,0.47,588.7,0,38.4,4.8,2512,0.782,LOW
2020,0.38,410.4,16,72.9,7.1,5657,0.563,MEDIUM
2021,0.98,2.8,13,97.4,3.4,4205,0.001,HIGH
2022,0.96,3.2,34,99.5,1.2,839,0.001,HIGH
2023,0.87,4.5,48,94.2,5.1,2189,0.001,HIGH
2024,0.34,401.3,65,47.9,8.7,2761,0.687,MEDIUM
2025,0.92,155.3,20,98.8,7.7,7029,0.929,LOW
2026,0.19,335.2,76,45.7,2.7,8749,0.521,MEDIUM
2027,0.85,548.1,94,81.7,5.3,1088,0.999,LOW
2028,0.19,618.8,87,83.5,9.2,7939,0.899,LOW
2029,0.36,115.5,72,33.0,8.9,6840,0.242,HIGH
2030,0.64,576.4,61,46.0,1.4,7904,0.986,LOW
2031,0.93,4.2,46,98.8,2.8,8753,0.001,HIGH
2032,0.69,550.1,98,95.1,8.4,8944,0.996,LOW
2033,0.41,366.1,34,97.2,4.2,8230,0.79,LOW
2034,0.13,540.9,42,83.6,1.6,7432,0.71,LOW
2035,0.04,248.3,61,97.0,4.7,9183,0.235,HIGH
2036,0.25,65.5,89,55.9,8.8,1579,0.264,HIGH
2037,0.64,328.7,87,12.7,6.8,4111,0.918,LOW
2038,0.86,328.3,28,10.8,3.0,7446,0.919,LOW
2039,0.42,87.5,76,93.6,5.5,6208,0.663,MEDIUM
2040,0.6,501.4,76,57.9,4.4,7130,0.98,LOW
2041,0.8,212.6,30,17.2,2.8,2510,0.852,LOW
2042,0.49,218.9,24,34.3,9.9,9024,0.237,HIGH
2043,0.61,117.3,30,17.8,5.8,577,0.415,MEDIUM
2044,0.27,486.5,6,55.9,7.6,4286,0.363,HIGH
2045,0.56,593.7,81,25.1,3.8,4894,0.981,LOW
2046,0.7,205.1,49,33.7,5.9,2759,0.819,LOW
2047,0.67,473.8,37,14.9,4.9,7002,0.91,LOW
2048,0.94,314.6,54,51.2,3.2,6608,0.988,LOW
2049,0.12,598.6,5,28.1,8.4,7096,0.177,HIGH
2050,0.2,171.1,72,3.6,2.3,6966,0.16,HIGH
2051,0.17,311.7,60,21.7,8.1,1714,0.208,HIGH
2052,0.95,298.8,7,58.5,1.2,1409,0.972,LOW
2053,0.96,46.2,48,14.4,4.7,1443,0.884,LOW
2054,0.21,258.9,97,64.7,2.4,8265,0.667,MEDIUM
2055,0.76,444.9,65,18.5,9.5,3117,0.961,LOW
2056,0.99,603.3,33,75.0,1.1,8418,0.999,LOW
2057,0.18,112.6,52,8.5,5.4,3436,0.055,HIGH
2058,0.76,395.9,29,33.1,4.8,4344,0.931,LOW
2059,0.4,536.3,46,54.8,9.6,2398,0.832,LOW
2060,0.01,166.6,84,7.9,8.7,888,0.049,HIGH
2061,0.88,139.9,72,83.7,9.5,4509,0.965,LOW
2062,0.73,107.3,20,16.0,1.5,1228,0.627,MEDIUM
2063,0.26,298.7,15,78.1,5.6,6294,0.264,HIGH
2064,0.52,465.7,40,34.0,1.9,8564,0.873,LOW
2065,0.03,343.1,64,72.0,7.2,5230,0.247,HIGH
2066,0.58,47.7,72,22.7,9.6,3201,0.436,MEDIUM
2067,0.29,303.6,56,35.9,2.9,1841,0.523,MEDIUM
2068,0.97,1.5,38,98.6,4.5,5716,0.001,HIGH
2069,0.45,171.2,58,3.5,4.6,9488,0.314,HIGH
2070,0.56,350.9,5,70.8,3.6,5252,0.757,LOW
2071,0.14,365.0,2,36.2,6.4,1169,0.086,HIGH
2072,0.71,69.0,50,43.7,5.0,3990,0.721,LOW
2073,0.16,383.0,85,15.3,2.9,7037,0.484,MEDIUM
2074,0.4,388.1,40,61.5,6.5,6373,0.684,MEDIUM
2075,0.63,293.7,17,65.5,1.7,1219,0.859,LOW
2076,0.82,154.2,88,20.2,7.2,7704,0.923,LOW
2077,0.6,313.8,80,99.3,4.2,7843,0.973,LOW
2078,0.74,317.2,82,62.9,6.4,6593,0.975,LOW
2079,0.87,448.6,6,81.3,8.9,518,0.973,LOW
2080,0.31,327.0,59,28.4,6.9,6548,0.416,MEDIUM
2081,0.44,305.3,58,71.8,5.1,8457,0.783,LOW
2082,0.92,287.6,55,22.1,2.9,5579,0.974,LOW
2083,0.76,135.5,8,8.3,7.0,2293,0.444,MEDIUM
2084,0.51,94.7,29,34.4,1.1,6866,0.355,HIGH
2085,0.65,482.4,48,89.0,2.2,4061,0.986,LOW
2086,0.97,135.7,28,34.5,3.2,7681,0.912,LOW
2087,0.26,352.6,62,21.0,1.3,4358,0.548,MEDIUM
2088,0.01,58.9,73,36.1,8.6,2568,0.029,HIGH
2089,0.63,285.3,43,78.4,7.6,6355,0.865,LOW
2090,0.46,265.6,26,23.0,3.3,9194,0.375,HIGH
2091,0.92,97.8,80,91.3,3.1,9748,0.985,LOW
2092,0.19,483.9,81,12.3,2.8,6153,0.667,MEDIUM
2093,0.86,69.4,71,62.7,4.7,1683,0.952,LOW
2094,0.9,2.8,43,93.5,4.0,8680,0.001,HIGH
2095,0.2,335.7,13,8.1,4.6,3532,0.095,HIGH
2096,0.14,73.8,52,55.4,9.5,3424,0.05,HIGH
2097,0.16,340.1,19,43.0,4.9,8178,0.127,HIGH
2098,0.76,560.7,63,69.9,7.5,3829,0.993,LOW
2099,0.96,525.1,21,61.2,6.1,6204,0.992,LOW
2100,0.81,525.4,44,61.8,1.4,4646,0.993,LOW
2101,0.43,570.2,94,24.1,9.0,2488,0.945,LOW
2102,0.63,436.0,0,15.3,1.1,1226,0.809,LOW
2103,0.82,185.1,95,48.1,2.5,9191,0.979,LOW
2104,0.55,287.4,15,38.4,7.7,3457,0.495,MEDIUM
2105,0.89,101.7,87,54.8,7.3,648,0.97,LOW
2106,0.21,218.0,99,58.2,8.9,9742,0.41,MEDIUM
2107,0.32,491.1,46,35.2,5.2,5245,0.678,MEDIUM
2108,0.61,56.1,77,57.7,5.5,1274,0.786,LOW
2109,0.14,314.3,35,34.1,3.9,1559,0.181,HIGH
2110,0.06,453.8,10,72.3,8.5,969,0.153,HIGH
2111,0.99,380.3,17,11.0,5.1,3779,0.963,LOW
2112,0.25,595.7,89,24.4,9.0,5137,0.826,LOW
2113,0.17,415.5,45,45.7,3.6,3473,0.429,MEDIUM
2114,0.48,464.5,61,58.4,5.7,9479,0.903,LOW
2115,0.33,290.8,30,90.7,4.8,1592,0.584,MEDIUM
2116,0.01,103.3,30,15.7,8.0,8474,0.007,HIGH
2117,0.63,181.8,35,72.8,4.9,7782,0.751,LOW
2118,0.2,127.0,79,93.2,4.9,732,0.465,MEDIUM
2119,0.87,2.3,49,95.1,9.1,9659,0.0,HIGH
2120,0.18,230.0,14,22.0,2.0,4688,0.074,HIGH
2121,0.27,627.9,54,18.9,7.1,8177,0.71,LOW
2122,0.19,596.3,90,91.8,1.5,5360,0.963,LOW
2123,0.9,2.3,46,99.4,3.9,3750,0.001,HIGH
2124,0.72,216.8,31,82.5,5.2,2078,0.9,LOW
2125,0.86,3.7,49,97.1,7.4,2418,0.001,HIGH
2126,0.85,444.7,33,90.6,4.5,7670,0.989,LOW
2127,0.61,75.0,68,10.7,5.6,7310,0.515,MEDIUM
2128,0.56,209.4,25,7.9,6.3,2817,0.37,HIGH
2129,0.49,346.4,12,24.9,3.0,9118,0.475,MEDIUM
2130,0.33,588.0,57,60.4,8.6,6455,0.858,LOW
2131,0.47,455.3,84,18.6,1.6,5520,0.936,LOW
2132,0.92,1.7,29,95.2,5.8,4390,0.0,HIGH
2133,0.04,489.4,71,17.0,3.2,991,0.426,MEDIUM
2134,0.98,616.2,24,22.5,6.1,2974,0.993,LOW
2135,0.94,1.2,17,90.0,7.7,5890,0.0,HIGH
2136,0.41,571.4,53,21.9,1.5,6461,0.9,LOW
2137,0.48,203.0,59,16.6,5.3,7571,0.481,MEDIUM
2138,0.92,627.2,44,97.1,9.3,3435,0.998,LOW
2139,0.26,614.1,72,51.3,8.1,3442,0.878,LOW
2140,0.35,177.9,45,33.1,1.6,3740,0.346,HIGH
2141,0.89,165.8,17,97.8,7.8,3081,0.927,LOW
2142,0.76,96.5,66,37.8,8.6,3487,0.805,LOW
2143,0.31,428.3,88,85.3,6.3,6292,0.903,LOW
2144,0.24,55.7,1,75.7,3.4,8037,0.05,HIGH
2145,0.53,482.6,56,31.5,1.2,2321,0.945,LOW
2146,0.25,135.0,14,28.0,3.3,7757,0.053,HIGH
2147,0.23,609.4,20,35.7,8.4,9939,0.421,MEDIUM
2148,0.25,379.9,72,92.5,9.0,2760,0.738,LOW
2149,0.78,268.1,58,60.6,8.3,4338,0.947,LOW
2150,0.85,265.9,38,25.6,5.2,5256,0.919,LOW
2151,0.09,185.6,26,18.3,3.6,3946,0.036,HIGH
2152,0.89,4.7,46,92.4,2.9,1628,0.001,HIGH
2153,0.54,567.3,90,89.1,4.3,6330,0.993,LOW
2154,0.99,577.4,20,22.8,6.9,7481,0.988,LOW
2155,0.87,333.1,62,38.7,7.6,7586,0.971,LOW
2156,0.47,394.5,27,93.4,9.9,1240,0.785,LOW
2157,0.03,506.7,7,98.1,1.3,8204,0.337,HIGH
2158,0.21,286.4,73,23.5,1.8,9000,0.382,HIGH
2159,0.18,149.0,39,90.2,2.7,2798,0.242,HIGH
2160,0.72,160.7,78,10.7,8.6,3371,0.804,LOW
2161,0.13,476.5,63,56.4,6.1,3275,0.575,MEDIUM
2162,0.18,334.9,70,82.0,1.4,8911,0.66,MEDIUM
2163,0.85,273.7,4,86.2,1.7,9879,0.941,LOW
2164,0.62,381.8,95,68.0,3.6,3849,0.985,LOW
2165,0.24,338.4,34,11.9,5.0,9788,0.164,HIGH
2166,0.81,114.9,99,58.8,8.2,9027,0.951,LOW
2167,0.63,407.2,98,61.9,2.7,7373,0.988,LOW
2168,0.96,2.9,35,96.0,8.7,3236,0.001,HIGH
2169,0.33,55.4,21,19.8,4.5,962,0.068,HIGH
2170,0.15,513.5,91,56.4,2.4,1220,0.874,LOW
2171,0.86,416.1,56,70.2,3.3,7447,0.992,LOW
2172,0.58,170.5,86,0.4,8.9,2123,0.661,MEDIUM
